mnc,year,sector,upe_code,upe_name,jur_code,jur_name,total_revenues,profit_before_tax,tax_paid,employees,tangible_assets,tax_accrued,unrelated_revenues,related_revenues,stated_capital,accumulated_earnings,currency
HYDRO,2020,Metals and Cement,NOR,Norway,DNK,Denmark,225967098.1,18372067,-93259.22334,684,NA,3823628.157,NA,NA,NA,234267169,EUR
HYDRO,2020,Metals and Cement,NOR,Norway,EST,Estonia,8113552.43,373036.8933,93259.22334,14,NA,93259.22334,NA,NA,NA,1585406.797,EUR
HYDRO,2020,Metals and Cement,NOR,Norway,FIN,Finland,12963032.04,279777.67,93259.22334,10,NA,93259.22334,NA,NA,NA,2331480.583,EUR
HYDRO,2020,Metals and Cement,NOR,Norway,FRA,France,547618159.4,26672137.87,6621404.857,1818,NA,6994441.75,NA,NA,NA,11937180.59,EUR
HYDRO,2020,Metals and Cement,NOR,Norway,DEU,Germany,2328962584,-516376319.6,-24713694.18,4615,NA,3077554.37,NA,NA,NA,303372253.5,EUR
HYDRO,2020,Metals and Cement,NOR,Norway,GRC,Greece,NA,-279777.67,NA,NA,NA,NA,NA,NA,NA,-3823628.157,EUR
HYDRO,2020,Metals and Cement,NOR,Norway,HUN,Hungary,262151676.8,8020293.207,3730368.933,1554,NA,4103405.827,NA,NA,NA,11564143.69,EUR
HYDRO,2020,Metals and Cement,NOR,Norway,IND,India,26485619.43,-6341627.187,NA,430,NA,NA,NA,NA,NA,-47562203.9,EUR
HYDRO,2020,Metals and Cement,NOR,Norway,ITA,Italy,241261610.8,-44018353.42,279777.67,620,NA,-1212369.903,NA,NA,NA,95124407.8,EUR
HYDRO,2020,Metals and Cement,NOR,Norway,JPN,Japan,18838363.11,652814.5634,373036.8933,7,NA,186518.4467,NA,NA,NA,6341627.187,EUR
HYDRO,2020,Metals and Cement,NOR,Norway,LTU,Lithuania,20330510.69,1771925.243,NA,170,NA,279777.67,NA,NA,NA,6341627.187,EUR
HYDRO,2020,Metals and Cement,NOR,Norway,LUX,Luxembourg,97828925.28,4942738.837,1212369.903,48,NA,1305629.127,NA,NA,NA,16973178.65,EUR
HYDRO,2020,Metals and Cement,NOR,Norway,MEX,Mexico,11750662.14,1025851.457,746073.7867,336,NA,652814.5634,NA,NA,NA,13522587.38,EUR
HYDRO,2020,Metals and Cement,NOR,Norway,NLD,Netherlands,192766814.6,244712202,-466296.1167,560,NA,-93259.22334,NA,NA,NA,1390215242,EUR
HYDRO,2020,Metals and Cement,NOR,Norway,NOR,Norway,5509754915,405491103.1,81508561.2,4048,NA,64908419.44,NA,NA,NA,5338624240,EUR
HYDRO,2020,Metals and Cement,NOR,Norway,OMN,Oman,4196665.05,2331480.583,NA,NA,NA,NA,NA,NA,NA,4196665.05,EUR
HYDRO,2020,Metals and Cement,NOR,Norway,POL,Poland,202279255.4,11843921.36,5035998.06,1448,NA,2424739.807,NA,NA,NA,81881598.09,EUR
HYDRO,2020,Metals and Cement,NOR,Norway,PRT,Portugal,56608348.57,1025851.457,NA,178,NA,839333.01,NA,NA,NA,8486589.324,EUR
HYDRO,2020,Metals and Cement,NOR,Norway,ROU,Romania,2797776.7,1305629.127,NA,NA,NA,NA,NA,NA,NA,93259.22334,EUR
HYDRO,2020,Metals and Cement,NOR,Norway,SGP,Singapore,775543701.3,7274219.42,559555.34,39,NA,932592.2334,NA,NA,NA,-5968590.294,EUR
HYDRO,2020,Metals and Cement,NOR,Norway,SVK,Slovakia,340489424.4,-47002648.56,-373036.8933,823,NA,-6714664.08,NA,NA,NA,-13336068.94,EUR
HYDRO,2020,Metals and Cement,NOR,Norway,ZAF,South Africa,NA,-93259.22334,NA,NA,NA,NA,NA,NA,NA,-1212369.903,EUR
HYDRO,2020,Metals and Cement,NOR,Norway,ESP,Spain,223635617.6,6621404.857,1492147.573,617,NA,2051702.913,NA,NA,NA,16600141.75,EUR
HYDRO,2020,Metals and Cement,NOR,Norway,SWE,Sweden,265509008.8,104730107.8,6434886.41,969,NA,7740515.537,NA,NA,NA,329391576.8,EUR
HYDRO,2020,Metals and Cement,NOR,Norway,CHE,Switzerland,1484686836,-42805983.51,4196665.05,59,NA,-5409034.954,NA,NA,NA,-32827246.61,EUR
HYDRO,2020,Metals and Cement,NOR,Norway,TUR,Turkey,4476442.72,-746073.7867,NA,23,NA,-186518.4467,NA,NA,NA,1492147.573,EUR
HYDRO,2020,Metals and Cement,NOR,Norway,UKR,Ukraine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
HYDRO,2020,Metals and Cement,NOR,Norway,ARE,United Arab Emirates,11377625.25,1305629.127,NA,15,NA,NA,NA,NA,NA,5782071.847,EUR
HYDRO,2020,Metals and Cement,NOR,Norway,GBR,United Kingdom,255250494.3,-11377625.25,NA,904,NA,-1025851.457,NA,NA,NA,9419181.557,EUR
HYDRO,2020,Metals and Cement,NOR,Norway,USA,United States of America,2428563435,83373745.66,11470884.47,5510,NA,9698959.227,NA,NA,NA,-466296.1167,EUR
HYDRO,2020,Metals and Cement,NOR,Norway,VNM,Viet Nam,NA,-1865184.467,NA,NA,NA,NA,NA,NA,NA,-93259.22334,EUR
IBERDROLA,2019,Utilities,ESP,Spain,DEU,Germany,296576549,140455366,845,59,1509253548,32216277,253472539,43104010,NA,529207059,EUR
IBERDROLA,2019,Utilities,ESP,Spain,DZA,Algeria,NA,NA,NA,NA,NA,NA,NA,NA,NA,7733245,EUR
IBERDROLA,2019,Utilities,ESP,Spain,AUS,Australia,782,384017,NA,1,13845339,16,391,391,NA,291632,EUR
IBERDROLA,2019,Utilities,ESP,Spain,BRA,Brazil,7089924194,622954151,102183351,11767,7791353460,65166908,7089924194,NA,NA,2307592448,EUR
IBERDROLA,2019,Utilities,ESP,Spain,BGR,Bulgaria,NA,969077,NA,NA,NA,NA,NA,NA,NA,13822176,EUR
IBERDROLA,2019,Utilities,ESP,Spain,CAN,Canada,6190352,1134782,655640,5,16248767,618677,6181575,8777,NA,136704790,EUR
IBERDROLA,2019,Utilities,ESP,Spain,CYP,Cyprus,4521646,2771746,27500,1,20964078,NA,4521646,NA,NA,3145344,EUR
IBERDROLA,2019,Utilities,ESP,Spain,CRI,Costa Rica,NA,NA,NA,NA,NA,NA,NA,NA,NA,9255836,EUR
IBERDROLA,2019,Utilities,ESP,Spain,EGY,Egypt,NA,NA,NA,NA,NA,NA,NA,NA,NA,237282,EUR
IBERDROLA,2019,Utilities,ESP,Spain,ESP,Spain,15803641881,1774281328,366583159,9571,23822514296,409478945,14828533624,975108257,4771554000,11421611507,EUR
IBERDROLA,2019,Utilities,ESP,Spain,FRA,France,58904258,15807063,NA,68,100966124,1030380,52335312,6568946,NA,860199,EUR
IBERDROLA,2019,Utilities,ESP,Spain,GRC,Greece,56640375,29767274,9665179,84,158813645,6523044,56640375,NA,NA,131804894,EUR
IBERDROLA,2019,Utilities,ESP,Spain,HUN,Hungary,38676399,20956774,1481928,10,175979576,1417336,38462651,213748,NA,180932003,EUR
IBERDROLA,2019,Utilities,ESP,Spain,IRL,Ireland,2791020,3324022,NA,4,4112369,NA,2753041,37979,NA,1737493,EUR
IBERDROLA,2019,Utilities,ESP,Spain,ITA,Italy,227130412,35138781,NA,67,1085629,812835,213046642,14083770,NA,45404782,EUR
IBERDROLA,2019,Utilities,ESP,Spain,KEN,Kenya,NA,NA,NA,NA,NA,NA,NA,NA,NA,1819894,EUR
IBERDROLA,2019,Utilities,ESP,Spain,LVA,Latvia,6847721,2007535,102495,1,NA,228745,6847721,NA,NA,NA,EUR
IBERDROLA,2019,Utilities,ESP,Spain,LUX,Luxembourg,581346,11870317,18338,NA,NA,45268,581346,NA,NA,83763432,EUR
IBERDROLA,2019,Utilities,ESP,Spain,MEX,Mexico,2462438239,645464121,214315433,1292,5266831714,147880580,2460051600,2386639,NA,2543227730,EUR
IBERDROLA,2019,Utilities,ESP,Spain,MNE,Montenegro,NA,NA,41245,NA,NA,NA,NA,NA,NA,2808241,EUR
IBERDROLA,2019,Utilities,ESP,Spain,NLD,Netherlands,331572965,26078540,2602096,NA,NA,2269701,0,331572965,NA,2658322793,EUR
IBERDROLA,2019,Utilities,ESP,Spain,POL,Poland,NA,NA,NA,NA,NA,NA,NA,NA,NA,6803510,EUR
IBERDROLA,2019,Utilities,ESP,Spain,PRT,Portugal,856508942,16816288,3185450,89,790512248,1259979,856408261,100681,NA,221245319,EUR
IBERDROLA,2019,Utilities,ESP,Spain,QAT,Qatar,141425,1719680,NA,9,221154,NA,140130,1295,NA,665990,EUR
IBERDROLA,2019,Utilities,ESP,Spain,ROU,Romania,10574812,4109157,NA,5,51172464,201,10430275,144537,NA,56810562,EUR
IBERDROLA,2019,Utilities,ESP,Spain,RUS,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,7642,EUR
IBERDROLA,2019,Utilities,ESP,Spain,ZAF,South Africa,20488,563035,15996,NA,4627088,NA,10244,10244,NA,2989781,EUR
IBERDROLA,2019,Utilities,ESP,Spain,GBR,United Kingdom,5919515576,755742278,101342993,5473,15509191616,91813842,5879876476,39639100,NA,6642258147,EUR
IBERDROLA,2019,Utilities,ESP,Spain,USA,United States of America,5546909093,797422723,1352608,6613,22723746563,46761388,5546052382,856711,NA,8782372624,EUR
IBERDROLA,2020,Utilities,ESP,Spain,DEU,Germany,391000000,144000000,68000000,85,1503000000,39000000,364000000,27000000,NA,NA,EUR
IBERDROLA,2020,Utilities,ESP,Spain,DZA,Algeria,0,0,2000000,0,0,0,0,0,NA,NA,EUR
IBERDROLA,2020,Utilities,ESP,Spain,AUS,Australia,58000000,-17000000,0,105,719000000,-9000000,58000000,0,NA,NA,EUR
IBERDROLA,2020,Utilities,ESP,Spain,BRA,Brazil,5912000000,624000000,143000000,12833,6601000000,87000000,5912000000,0,NA,NA,EUR
IBERDROLA,2020,Utilities,ESP,Spain,BGR,Bulgaria,0,-1000000,0,0,0,0,0,0,NA,NA,EUR
IBERDROLA,2020,Utilities,ESP,Spain,CAN,Canada,7000000,3000000,0,5,15000000,0,7000000,0,NA,NA,EUR
IBERDROLA,2020,Utilities,ESP,Spain,CYP,Cyprus,5000000,2000000,0,1,20000000,0,5000000,0,NA,NA,EUR
IBERDROLA,2020,Utilities,ESP,Spain,CRI,Costa Rica,0,0,0,0,0,0,0,0,NA,NA,EUR
IBERDROLA,2020,Utilities,ESP,Spain,ESP,Spain,13617000000,2222000000,361000000,9626,24236000000,127000000,12697000000,920000000,NA,NA,EUR
IBERDROLA,2020,Utilities,ESP,Spain,USA,United States of America,5375000000,461000000,7000000,7059,22163000000,35000000,5370000000,5000000,NA,NA,EUR
IBERDROLA,2020,Utilities,ESP,Spain,FRA,France,106000000,-35000000,0,110,426000000,-1000000,103000000,3000000,NA,NA,EUR
IBERDROLA,2020,Utilities,ESP,Spain,GRC,Greece,55000000,29000000,4000000,93,183000000,7000000,55000000,0,NA,NA,EUR
IBERDROLA,2020,Utilities,ESP,Spain,HUN,Hungary,33000000,17000000,2000000,10,153000000,1000000,33000000,0,NA,NA,EUR
IBERDROLA,2020,Utilities,ESP,Spain,IRL,Ireland,18000000,-7000000,0,6,3000000,0,19000000,-1000000,NA,NA,EUR
IBERDROLA,2020,Utilities,ESP,Spain,ITA,Italy,221000000,-59000000,0,100,8000000,0,228000000,-7000000,NA,NA,EUR
IBERDROLA,2020,Utilities,ESP,Spain,JPN,Japan,0,0,0,12,0,0,0,0,NA,NA,EUR
IBERDROLA,2020,Utilities,ESP,Spain,LVA,Latvia,4000000,1000000,0,1,0,0,0,4000000,NA,NA,EUR
IBERDROLA,2020,Utilities,ESP,Spain,LUX,Luxembourg,0,4000000,0,0,0,0,0,0,NA,NA,EUR
IBERDROLA,2020,Utilities,ESP,Spain,MEX,Mexico,2773000000,639000000,121000000,1307,5091000000,131000000,2751000000,22000000,NA,NA,EUR
IBERDROLA,2020,Utilities,ESP,Spain,NLD,Netherlands,446000000,35000000,-2000000,0,0,-2000000,0,446000000,NA,NA,EUR
IBERDROLA,2020,Utilities,ESP,Spain,PRT,Portugal,778000000,21000000,1000000,124,1029000000,2000000,776000000,2000000,NA,NA,EUR
IBERDROLA,2020,Utilities,ESP,Spain,QAT,Qatar,0,-2000000,0,10,0,0,0,0,NA,NA,EUR
IBERDROLA,2020,Utilities,ESP,Spain,GBR,United Kingdom,5895000000,957000000,135000000,5423,15330000000,87000000,5872000000,23000000,NA,NA,EUR
IBERDROLA,2020,Utilities,ESP,Spain,ROU,Romania,12000000,15000000,1000000,5,57000000,0,12000000,0,NA,NA,EUR
IBERDROLA,2020,Utilities,ESP,Spain,ZAF,South Africa,0,0,0,0,5000000,0,0,0,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,ESP,Spain,16630000000,3372000000,404000000,9680,24576000000,754000000,15389000000,1241000000,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,GBR,United Kingdom,6352000000,720000000,75000000,5577,16938000000,76000000,6296000000,56000000,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,USA,United States of America,5967000000,611000000,2000000,7349,26167000000,10000000,5964000000,3000000,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,BRA,Brazil,7399000000,860000000,118000000,15076,7952000000,97000000,7399000000,0,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,MEX,Mexico,3551000000,507000000,169000000,1296,5508000000,121000000,3582000000,-31000000,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,IRL,Ireland,40000000,-13000000,0,12,33000000,0,31000000,9000000,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,DEU,Germany,438000000,128000000,49000000,97,1571000000,33000000,292000000,146000000,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,DZA,Algeria,0,0,0,0,0,0,0,0,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,AUS,Australia,155000000,15000000,0,120,1048000000,-4000000,155000000,0,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,BGR,Bulgaria,0,-1000000,0,0,0,0,0,0,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,CAN,Canada,10000000,5000000,1000000,0,0,2000000,10000000,0,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,QAT,Qatar,0,-2000000,0,16,0,0,0,0,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,CYP,Cyprus,5000000,3000000,0,1,19000000,0,5000000,0,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,CRI,Costa Rica,0,0,0,0,0,-2000000,0,0,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,EGY,Egypt,0,0,0,0,0,0,0,0,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,FRA,France,232000000,-54000000,0,147,1025000000,0,178000000,54000000,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,GRC,Greece,63000000,33000000,5000000,100,207000000,7000000,63000000,0,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,HND,Honduras,0,0,0,0,0,0,0,0,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,HUN,Hungary,32000000,16000000,1000000,10,137000000,1000000,32000000,0,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,ITA,Italy,414000000,-61000000,-1000000,124,27000000,0,320000000,94000000,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,JPN,Japan,2000000,-5000000,0,17,0,0,2000000,0,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,KEN,Kenya,0,0,0,0,0,0,0,0,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,LVA,Latvia,3000000,1000000,0,1,0,0,3000000,0,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,MAR,Morocco,0,0,0,0,0,0,0,0,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,LUX,Luxembourg,0,10000000,0,0,0,0,0,0,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,MNE,Montenegro,0,0,0,0,0,0,0,0,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,MLT,Malta,0,0,0,0,0,0,0,0,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,NOR,Norway,0,0,0,0,0,0,0,0,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,NLD,Netherlands,388000000,135000000,0,0,0,0,84000000,304000000,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,POL,Poland,16000000,7000000,0,4,126000000,1000000,16000000,0,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,PRT,Portugal,774000000,6000000,8000000,151,1267000000,4000000,771000000,3000000,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,ROU,Romania,19000000,16000000,1000000,5,60000000,-1000000,19000000,0,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,SGP,Singapore,0,0,0,1,0,0,0,0,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,ZAF,South Africa,0,-8000000,0,0,0,0,0,0,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,TWN,Taiwan,0,-1000000,0,0,0,0,0,0,NA,NA,EUR
IBERDROLA,2021,Utilities,ESP,Spain,VNM,Viet Nam,0,0,0,4,25000000,0,0,0,NA,NA,EUR
IBEROSTAR,2019,"Travel, Personal & Leisure",ESP,Spain,ESP,Spain,NA,43821000,9384000,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2019,"Travel, Personal & Leisure",ESP,Spain,DOM,Dominican Republic,NA,16110000,4221000,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2019,"Travel, Personal & Leisure",ESP,Spain,MEX,Mexico,NA,14078000,5870000,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2019,"Travel, Personal & Leisure",ESP,Spain,JAM,Jamaica,NA,10865000,9000,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2019,"Travel, Personal & Leisure",ESP,Spain,NLD,Netherlands,NA,61617000,1470000,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2019,"Travel, Personal & Leisure",ESP,Spain,MAR,Morocco,NA,2899000,26000,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2019,"Travel, Personal & Leisure",ESP,Spain,CUB,Cuba,NA,2710000,1139000,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2019,"Travel, Personal & Leisure",ESP,Spain,TUN,Tunisia,NA,1228000,NA,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2019,"Travel, Personal & Leisure",ESP,Spain,BRA,Brazil,NA,657000,1487000,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2019,"Travel, Personal & Leisure",ESP,Spain,EGY,Egypt,NA,394000,NA,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2019,"Travel, Personal & Leisure",ESP,Spain,MNE,Montenegro,NA,284000,NA,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2019,"Travel, Personal & Leisure",ESP,Spain,HUN,Hungary,NA,234000,NA,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2019,"Travel, Personal & Leisure",ESP,Spain,THA,Thailand,NA,161000,NA,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2019,"Travel, Personal & Leisure",ESP,Spain,PRT,Portugal,NA,18000,NA,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2019,"Travel, Personal & Leisure",ESP,Spain,USA,United States of America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2019,"Travel, Personal & Leisure",ESP,Spain,ABW,Aruba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2019,"Travel, Personal & Leisure",ESP,Spain,TUR,Turkey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2019,"Travel, Personal & Leisure",ESP,Spain,OTHER,Other,NA,-14095000,215000,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2019,"Travel, Personal & Leisure",ESP,Spain,BGR,Bulgaria,NA,NA,21000,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2020,"Travel, Personal & Leisure",ESP,Spain,ESP,Spain,NA,-152710000,48000,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2020,"Travel, Personal & Leisure",ESP,Spain,DOM,Dominican Republic,NA,-20292000,1237000,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2020,"Travel, Personal & Leisure",ESP,Spain,MEX,Mexico,NA,-41205000,4070000,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2020,"Travel, Personal & Leisure",ESP,Spain,JAM,Jamaica,NA,-3839000,463000,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2020,"Travel, Personal & Leisure",ESP,Spain,NLD,Netherlands,NA,-23774000,436000,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2020,"Travel, Personal & Leisure",ESP,Spain,MAR,Morocco,NA,-3912000,21000,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2020,"Travel, Personal & Leisure",ESP,Spain,CUB,Cuba,NA,-2501000,84000,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2020,"Travel, Personal & Leisure",ESP,Spain,TUN,Tunisia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2020,"Travel, Personal & Leisure",ESP,Spain,BRA,Brazil,NA,-17520000,262000,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2020,"Travel, Personal & Leisure",ESP,Spain,EGY,Egypt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2020,"Travel, Personal & Leisure",ESP,Spain,MNE,Montenegro,NA,-1485000,NA,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2020,"Travel, Personal & Leisure",ESP,Spain,HUN,Hungary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2020,"Travel, Personal & Leisure",ESP,Spain,THA,Thailand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2020,"Travel, Personal & Leisure",ESP,Spain,PRT,Portugal,NA,-6070000,11000,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2020,"Travel, Personal & Leisure",ESP,Spain,USA,United States of America,NA,-17014000,1200000,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2020,"Travel, Personal & Leisure",ESP,Spain,ABW,Aruba,NA,-1875000,NA,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2020,"Travel, Personal & Leisure",ESP,Spain,TUR,Turkey,NA,-1434000,NA,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2020,"Travel, Personal & Leisure",ESP,Spain,OTHER,Other,NA,-1092000,5000,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2020,"Travel, Personal & Leisure",ESP,Spain,BGR,Bulgaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
INDITEX,2018,Clothing and Luxury Goods,ESP,Spain,BRA,Brazil,NA,74000000,18000000,NA,NA,NA,NA,NA,NA,NA,EUR
INDITEX,2018,Clothing and Luxury Goods,ESP,Spain,CAN,Canada,NA,17000000,5000000,NA,NA,NA,NA,NA,NA,NA,EUR
INDITEX,2018,Clothing and Luxury Goods,ESP,Spain,USA,United States of America,NA,50000000,20000000,NA,NA,NA,NA,NA,NA,NA,EUR
INDITEX,2018,Clothing and Luxury Goods,ESP,Spain,MEX,Mexico,NA,116000000,38000000,NA,NA,NA,NA,NA,NA,NA,EUR
INDITEX,2018,Clothing and Luxury Goods,ESP,Spain,OTHER,Other,NA,37000000,12000000,NA,NA,NA,NA,NA,NA,NA,EUR
INDITEX,2018,Clothing and Luxury Goods,ESP,Spain,AUS,Australia,NA,11000000,3000000,NA,NA,NA,NA,NA,NA,NA,EUR
INDITEX,2018,Clothing and Luxury Goods,ESP,Spain,CHN,China,NA,364000000,71000000,NA,NA,NA,NA,NA,NA,NA,EUR
INDITEX,2018,Clothing and Luxury Goods,ESP,Spain,KOR,South Korea,NA,24000000,6000000,NA,NA,NA,NA,NA,NA,NA,EUR
INDITEX,2018,Clothing and Luxury Goods,ESP,Spain,JPN,Japan,NA,56000000,21000000,NA,NA,NA,NA,NA,NA,NA,EUR
INDITEX,2018,Clothing and Luxury Goods,ESP,Spain,KAZ,Kazakhstan,NA,15000000,4000000,NA,NA,NA,NA,NA,NA,NA,EUR
INDITEX,2018,Clothing and Luxury Goods,ESP,Spain,OTHER,Other,NA,91000000,14000000,NA,NA,NA,NA,NA,NA,NA,EUR
INDITEX,2018,Clothing and Luxury Goods,ESP,Spain,ESP,Spain,NA,1650000000,360000000,NA,NA,NA,NA,NA,NA,NA,EUR
INDITEX,2018,Clothing and Luxury Goods,ESP,Spain,DEU,Germany,NA,14000000,5000000,NA,NA,NA,NA,NA,NA,NA,EUR
INDITEX,2018,Clothing and Luxury Goods,ESP,Spain,BEL,Belgium,NA,83000000,24000000,NA,NA,NA,NA,NA,NA,NA,EUR
INDITEX,2018,Clothing and Luxury Goods,ESP,Spain,FRA,France,NA,139000000,52000000,NA,NA,NA,NA,NA,NA,NA,EUR
INDITEX,2018,Clothing and Luxury Goods,ESP,Spain,GRC,Greece,NA,31000000,12000000,NA,NA,NA,NA,NA,NA,NA,EUR
INDITEX,2018,Clothing and Luxury Goods,ESP,Spain,NLD,Netherlands,NA,274000000,101000000,NA,NA,NA,NA,NA,NA,NA,EUR
INDITEX,2018,Clothing and Luxury Goods,ESP,Spain,HUN,Hungary,NA,12000000,1000000,NA,NA,NA,NA,NA,NA,NA,EUR
INDITEX,2018,Clothing and Luxury Goods,ESP,Spain,ITA,Italy,NA,83000000,25000000,NA,NA,NA,NA,NA,NA,NA,EUR
INDITEX,2018,Clothing and Luxury Goods,ESP,Spain,POL,Poland,NA,38000000,12000000,NA,NA,NA,NA,NA,NA,NA,EUR
INDITEX,2018,Clothing and Luxury Goods,ESP,Spain,PRT,Portugal,NA,63000000,14000000,NA,NA,NA,NA,NA,NA,NA,EUR
INDITEX,2018,Clothing and Luxury Goods,ESP,Spain,ROU,Romania,NA,67000000,10000000,NA,NA,NA,NA,NA,NA,NA,EUR
INDITEX,2018,Clothing and Luxury Goods,ESP,Spain,RUS,Russia,NA,154000000,34000000,NA,NA,NA,NA,NA,NA,NA,EUR
INDITEX,2018,Clothing and Luxury Goods,ESP,Spain,CHE,Switzerland,NA,257000000,60000000,NA,NA,NA,NA,NA,NA,NA,EUR
INDITEX,2018,Clothing and Luxury Goods,ESP,Spain,UKR,Ukraine,NA,28000000,5000000,NA,NA,NA,NA,NA,NA,NA,EUR
INDITEX,2018,Clothing and Luxury Goods,ESP,Spain,OTHER,Other,NA,174000000,28000000,NA,NA,NA,NA,NA,NA,NA,EUR
INDITEX,2019,Clothing and Luxury Goods,ESP,Spain,BRA,Brazil,NA,63000000,14000000,NA,NA,NA,NA,NA,NA,NA,EUR
INDITEX,2019,Clothing and Luxury Goods,ESP,Spain,CAN,Canada,NA,27000000,6000000,NA,NA,NA,NA,NA,NA,NA,EUR
INDITEX,2019,Clothing and Luxury Goods,ESP,Spain,USA,United States of America,NA,84000000,41000000,NA,NA,NA,NA,NA,NA,NA,EUR
INDITEX,2019,Clothing and Luxury Goods,ESP,Spain,MEX,Mexico,NA,146000000,42000000,NA,NA,NA,NA,NA,NA,NA,EUR
